address	text
0x00A2ADF0	모든 유닛 시야가
0x00A2AE03	다시 1 증가,
0x00A2AE4B	1 더 증가
0x00A2AE97	선제공격 가능해진다.
0x00A2AEDC	아버지를　동경해
0x00A2AF3F	실력이 좋아서, 다른 사령관
0x00A2AF5A	연료　소모　적고
0x00A2AF71	공격/방어력도 높다.
0x00A2AF88	단 해상 유닛의
0x00A2AFB5	공격/방어력이 오른다.
0x00A2AFDD	공격/방어력이 오른다.
0x00A2B022	한 번 더 행동시킬 수
0x00A2B03B	가능
0x00A2B078	자주 달래고 있다
0x00A2B0C4	해상 유닛 이동력이
0x00A2B0D9	1 증가 방어력 높음
0x00A2B10B	서툴고 공격력 낮음.
0x00A2B122	비에도 이동력 안 줄어
0x00A2B17D	연료 절반 감소
0x00A2B1D3	연료 절반 감소
0x00A2B1E8	자기와 적 턴에 비를
0x00A2B1FF	비　내려　이동력　저하
0x00A2B233	모든　것은　수수께끼
0x00A2B2C0	어떤 지형도 비용을
0x00A2B2D5	무시하고 이동 가능
0x00A2B304	하늘에서 큰 운석을
0x00A2B379	공격/방어력이 오른다.
0x00A2B3AB	힘을 가진 군의 병사
0x00A2B429	힘으로 밀어붙여
0x00A2B46C	생각보다　못　쓰러뜨릴
0x00A2B4BE	강력한 일격도 나오고
0x00A2B4E8	공격이 약해진다
0x00A2B5F5	뜻대로　안　되면　싫어
0x00A2B610	지형을 잘 이용하는 게
0x00A2B629	지형효과　특기
0x00A2B668	지형 효과 그대로
0x00A2B67B	공격력에　더해지고
0x00A2B694	전 유닛 이동 비용이
0x00A2B6B8	지형 효과 2배가 되고,
0x00A2B6FD	전 유닛 이동 비용이
0x00A2B724	자기애 성격
0x00A2B737	자기 능력에 절대적인
0x00A2B74E	자신감도　있다
0x00A2B7F4	전체 유닛 이동력이
0x00A2B814	전체 유닛 이동력이
0x00A2B85C	목적을 위해서라면,
0x00A2B873	수단 안 가림
0x00A2B8B0	전체 유닛 공격력이
0x00A2B8E0	브레이크 잘 안 쌓임.
0x00A2B9AC	레드스타　전직　장교
0x00A2B9E0	전작에서 돈 벌어서,
0x00A2BA58	유닛을 싸게 살 수
0x00A2BAAA	싸게 생산 가능.
0x00A2BAC4	저렴하게 생산하고
0x00A2BAD7	세계에서 하치의
0x00A2BB08	아군 도시 지상 유닛이
0x00A2BBEA	전　유닛　싸게　구매
0x00A2BC1C	모든 유닛 공격력이
0x00A2BC3C	현재 군자금 1점5배로
0x00A2BC8C	군자금 많을수록
0x00A2BCB8	용감한 여성 전차병.
0x00A2BCD1	기세　강해　이글과
0x00A2BD05	실력으로　지위　획득
0x00A2BD1C	민들레　좋아
0x00A2BD44	차량계　공격력　높음
0x00A2BD5B	보병　공중　해상계
0x00A2BD80	차량계　공격력　상승
0x00A2BD99	이동력　1　증가
0x00A2BDAC	탄약과 연료 보급도
0x00A2BDD8	차량계　공격력　크게
0x00A2BDEF	상승　이동력　2　증가
0x00A2BE0A	탄약과 연료 보급도
0x00A2BE4B	예전엔　이름난　사령관
0x00A2BE81	키쿠치요　스승
0x00A2BE92	한가한　비　좋아
0x00A2BEC4	보병계　공격력　높고
0x00A2BEDB	수송계 이동력도 1 증가
0x00A2BEF6	전투헬기 지휘가 뛰어나며
0x00A2BF11	능숙하고 공격력 높음.
0x00A2BF28	차량/해상 공격은 약함
0x00A2BF44	전투헬기　공격력　상승
0x00A2BF5F	또한 아군 도시 위에
0x00A2BF78	체력 9 보병을 강하
0x00A2BF9E	강하 후 바로 행동 가능
0x00A2BFBC	전투헬기　공격력　상승
0x00A2BFF0	체력 9 바주카병
0x00A2C023	강하 후 바로 행동 가능
0x00A2C040	스토리를 즐기며 플레이하는 모드
0x00A2C0C0	설정을 정해 친구나 컴퓨터와 대전합니다
0x00A2C1B8	획득 포인트로 여러 물건 구매 가능
0x00A2C1E8	지도 제작과 사령관 색상 설정 가능
0x00A2C238	사령관 색상 설정 가능
0x00A2C25C	친구와 연결해 대전/지도 교환 가능
0x00A2C2F4	있음으로 하면 유닛 시야 밖이 안 보임
0x00A2C358	거점수입 설정
0x00A2C378	지정일 끝나면 거점 수로 승부
0x00A2C3A8	지정 거점 보유 시 우세 승리
0x00A2C404	애니 없음
0x00A2C41C	전투 점령 애니 있음
0x00A2C440	전투 애니만 표시
0x00A2C45C	플레이어 애니만 표시
0x00A2C484	같은 팀 선택 시 동맹국 설정
0x00A2C570	애니 없음
0x00A2C588	전투 점령 애니 있음
0x00A2C5AC	전투 애니만 표시
0x00A2C5C8	플레이어 애니만 표시
0x00A2C644	만드는 법은 「도움말」에 있습니다.
0x00A2C748	병종 또는 생산 거점이 1개 이상 필요합니다.
0x00A2C950	바다로 전부 칠하시겠습니까?
0x00A2C9B4	숲으로 전부 채우시겠습니까?
0x00A2C9FC	종료할까요
0x00A2CA10	저장 안 함 종료할까요
0x00A2CABC	연타를 무척 좋아하나 보네.
0x00A2D54C	러브섬
0x00A2D5C8	내일로 7일간
0x00A2D650	내일향한 7일
0x00A2D684	전차대　격파
0x00A2D6AC	검은 악마를 막아!
0x00A2D6F0	푸른달　영원히
0x00A2D72C	하시다테전
0x00A2D73C	지킬 것
0x00A2D780	바다는　누구것
0x00A2D7C4	포로　우군
0x00A2D8E0	내 이름은 「하치」다! 잘 부탁한다!
0x00A2D936	여기서 사용 가능.
0x00A2D976	지도 등 여러 가지가 늘어난다.
0x00A2D9D7	오늘은　뭘　살래
0x00A2D9F0	물건없어
0x00A2DAF1	구성이 맘에 안 들 때는,
0x00A2DB85	바로 다음 물건도 들어올 수 있어!
0x00A2DBF8	한 번 클리어로는 아직 멀었다!
0x00A2DD22	다른 사령관도 써 봐
0x00A2DEDD	무리해서 스페셜만 쓰진 않나?
0x00A2DF06	상황따라　일반　브레이크　연속도
0x00A2DF82	남은 파워가 게이지에 남는 건
0x00A2DFC0	브레이크 중엔 게이지가 안 차.
0x00A2DFE7	세상은 그렇게 만만치 않아.
0x00A2E168	공중 해상 유닛이 약하다 해도
0x00A2E1D9	공중 해상 유닛도 보급하는 곳이
0x00A2E238	말 많은 건 나쁜 버릇!
0x00A2E3A0	선생　브레이크는　보병　바주카를
0x00A2E3C7	늘리기만 한다니, 무시하나?
0x00A2E723	자잘한 얘기는 제쳐 두고,
0x00A2E7E3	트라이얼에선 쓰기 어려운 사령관
0x00A2E848	열심이군
0x00A2E8D0	전부　그　아이　발명품
0x00A2E90E	내　집에　수영장이라도
0x00A2E9FA	약점이 없다는 건 바로
0x00A2EB9E	저런 녀석과 정면으로 싸워 이길 녀석은
0x00A2EF07	사용 가능해진다!
0x00A2EF47	사용 가능해진다!
0x00A2EF85	사용 가능해진다!
0x00A2EFC5	사용 가능해진다!
0x00A2F01C	드디어 내 차례군.
0x00A2F033	내가 사용 가능해진다!
0x00A2F51B	내 취향은 야마모토 선생님 테마다!
0x00A2F65B	하드면　포인트　많이　얻어
0x00A2F729	사무라이 요새 선택 가능!
0x00A2F8C5	「세 개의 화살」 선택 가능!
0x00A2F909	스트롱랜드 선택 가능!
0x00A2FA90	프리 배틀 4P 새 맵
0x00A2FCC1	「사국 통일」을 선택할 수 있게 된다!
0x00A2FDF0	오늘은　장사　끝
0x00A2FE77	다음도 안 진다
0x00A2FE93	아직 더 가능해!
0x00A2FEB5	식은 죽 먹기다!
0x00A2FF0D	다음엔 더 버텨 보라고!
0x00A2FF63	가는길　한잔할래
0x00A2FF89	겨우　이겼습니다
0x00A2FFAD	또 덤벼 보거라
0x00A2FFD7	싸움은 힘만이 아냐
0x00A30114	네놈이 약하진 않아
0x00A3012B	내가 강했다
0x00A3013C	헬보우즈다
0x00A301BC	운도　실력이야
0x00A302AC	이게 내 방식이다!
0x00A3031C	오라오라! 버둥대도 늦어!
0x00A3048C	초조하면 져
0x00A304A8	하늘이여! 이 몸의 소리를 들어라!
0x00A30520	사람도　기계도　자연엔　못　이겨
0x00A305B8	한 번 해 볼까!
0x00A30620	도망쳐도 소용없어!
0x00A30640	너무　화내지　마라
0x00A30696	머리　좀　식혀라
0x00A306B0	내 칼의 녹이 되고 싶은
0x00A30722	날　막을　수　없다
0x00A30788	무슨　일에도　흔들리지　않아
0x00A307AC	적이지만　멋진　전투였다
0x00A307C6	이쪽도 전력으로 상대하마!
0x00A307E8	진심으로 간다.
0x00A30860	힘이 전부가 아님을 보여 주겠어!
0x00A3088C	내 전법 흉내는 못 내!
0x00A30904	잡병엔 볼일 없다...
0x00A30930	전기체　공격준비
0x00A30942	녀석들에게 후회할 틈도 주지마!
0x00A30968	전투는 속도가 생명!
0x00A30A6C	함선 운용으론 지지 않아!
0x00A30AFC	살아 돌아가지 못해!
0x00A30CE4	눈에 거슬려, 사라져!
0x00A30D5C	찔끔찔끔　귀찮게　구네
0x00A30DCC	공포에 질린 표정
0x00A30E74	나와　싸웠던　것
0x00A30EDC	…이걸로 끝이다.
0x00A311D4	쉽게 포기 안 합니다!
0x00A31254	어떤 적이든 전력으로 간다!
0x00A31374	이쯤서　크게　승부다
0x00A313FC	전쟁은　아무것도　못　낳아
0x00A31418	이 싸움 끝나면 고국으로 돌아가라.
0x00A31455	가장 싼 유닛으로,
0x00A31474	가능하지만 공격력
0x00A314BA	이동마다 줄고 없어지면
0x00A314D7	없어지면　이동　불가
0x00A314F2	주포 없음.
0x00A31500	보병 타입 이동 가능
0x00A3152C	대부분 지형 이동 가능하나
0x00A315A4	부포로 보병계 공격력
0x00A315D9	대등하게 싸워
0x00A31640	부포로 헬기계 공격력
0x00A316AD	점령　가능　공격강함
0x00A316C2	대부분 지형에서 같은
0x00A316D9	이동 비용이 같다
0x00A31733	가능
0x00A3174F	주포 탄약이 떨어지면
0x00A31768	자동으로 부포로 바꿔
0x00A317B2	이동마다 줄고 없어지는
0x00A317CF	이동 불가가 된다.
0x00A317E4	주포로　보병계　외의
0x00A317FB	육상 유닛 공격력
0x00A31848	부포로 보병계 공격력
0x00A3188C	부포로　보병계　외의
0x00A318A3	육상 유닛 공격력
0x00A318BA	그럭저럭 위력 있음.
0x00A318D0	부포로 헬기계 공격력
0x00A31924	차량계 유닛.
0x00A31935	정찰용　유닛
0x00A31996	넓은　시야를
0x00A319B0	타이어 타입 이동 가능
0x00A319DC	타이어라 평지에서
0x00A319F3	생각대로 이동 불가
0x00A31A14	주포 없음.
0x00A31A50	보병계　외　상대로
0x00A31A65	강하지　않음
0x00A31A8F	보병계 공격력
0x00A31AAC	에 대해 높은
0x00A31AD4	부포로　보병계　외의
0x00A31AEB	육상 유닛 공격력
0x00A31B02	경전차나 중전차엔
0x00A31B15	상대 안 돼
0x00A31B9E	싸고 이동력이 있어
0x00A31BC8	전차 타입 이동 가능
0x00A31BF2	어떤 지형에서도 별로
0x00A31C09	발이 묶이지 않고 전진
0x00A31C9A	가능
0x00A31CB5	주포　탄이　떨어지면
0x00A31CCE	자동으로　부포로　교체
0x00A31DFB	불가.
0x00A31E21	보병계　공격력
0x00A31E5C	의 기관총으로,
0x00A31E6F	보병계　외　지상　유닛에
0x00A31EC5	헬기계　공격력
0x00A31EE6	상대엔
0x00A31F15	신형 전차만 빼면,
0x00A31F3F	지상　최강　전차
0x00A31FA1	주포 탄약이 떨어지면
0x00A31FBA	자동으로 부포로 바꿔
0x00A31FE0	중전차포로 보병계 외
0x00A32031	같은 중전차에는 호각.
0x00A320DB	불가.
0x00A32101	보병계 공격력
0x00A32155	보병계 외 지상 유닛에
0x00A3216E	공격력.
0x00A3217D	거의 대등하게 싸워
0x00A321AD	헬기계　공격력
0x00A32209	보병계 유닛을 운반하고
0x00A3224B	가능.
0x00A3226A	불가.
0x00A32289	간접 공격 가능한 유닛의
0x00A322BC	전차 타입 이동 가능
0x00A322E6	평지에서도 발이 안 묶여,
0x00A32361	다른 유닛 시야가 필요하다.
0x00A323BA	가능
0x00A323F8	는　불가
0x00A3242F	불가
0x00A3244C	가능
0x00A324BC	타이어 타입 이동 가능
0x00A324E8	평지에서는 이동력 저하로,
0x00A3250D	보다 이동 어려움.
0x00A325D6	불가.
0x00A32620	가능
0x00A3263D	보병계　공격력
0x00A326AC	안정된 강함 보유.
0x00A326D5	함선계 공격력.
0x00A326EA	대등 이상으로 강함
0x00A3272F	공격력. 상당히 강한
0x00A32769	불가.
0x00A32785	대지 대공 공격 가능
0x00A3279E	보병계 공중엔 강하나
0x00A32808	가능
0x00A32842	불가능
0x00A32895	일격으로 쓰러뜨림
0x00A32901	대등하게 싸워
0x00A329A1	간접 공격 가능
0x00A329B2	공중 유닛에 강함.
0x00A32A1C	대공 미사일 탄수
0x00A32A4A	불가능
0x00A32A5C	대공 미사일로 헬기에
0x00A32AA0	대공 미사일로,
0x00A32AF9	이 범위 공중 유닛에
0x00A32B16	가능
0x00A32B5D	이동력　최고
0x00A32B70	주포 대공 미사일
0x00A32BA2	가능
0x00A32BAC	대공 미사일 탄수
0x00A32BF0	대공 미사일로 헬기에
0x00A32C85	그 외 공중 유닛에 강함.
0x00A32CB3	육상 해상에 매우
0x00A32CD6	가능.
0x00A32D42	불가
0x00A32D50	폭탄으로　보병계에
0x00A32D90	폭탄으로 보병계 외의
0x00A32DC2	중전차　이상　위력
0x00A32E2D	공격력. 상당히 강함.
0x00A32E69	불가.
0x00A32EDE	공중 유닛 중 가장
0x00A32F32	가능
0x00A32F51	주포　탄약이　떨어지면
0x00A32F6A	자동으로 부포로 바꾸고
0x00A32FA3	보병계　외　지상　유닛에
0x00A32FD5	유닛과 대등히 싸운다
0x00A33003	함선계　공격력
0x00A33018	호위함과는 호각이지만,
0x00A33035	그 외엔 별로 강하지 않다.
0x00A33073	잠수함　공격력은　약함
0x00A330B1	불가.
0x00A330F0	가능
0x00A330FC	부포로 보병계에
0x00A33184	부포로 헬기계에
0x00A331CB	에 강함.
0x00A33237	불가.
0x00A3325F	더 넓은 공격
0x00A3326E	범위를　가졌다
0x00A33297	는 전 유닛 중
0x00A332A8	최대　사거리　보유
0x00A3332E	불가.
0x00A3343F	잠수함　공격력　매우　강함
0x00A3347B	불가.
0x00A334A1	공중 유닛에 강함.
0x00A334C5	두 유닛 탑재 가능
0x00A334F9	공격력
0x00A33510	에만 공격 가능하지만,
0x00A33571	공격력
0x00A33591	격파 가능.
0x00A335CE	호각으로　싸울　공격력
0x00A33615	2유닛 탑재 가능.
0x00A33686	시야는　기대하지　마
0x00A336B4	은 무기가 없는
0x00A336D5	할　수　없다
0x00A3371C	공격받지　않게　되고
0x00A33739	붙지　않으면　발견　안　돼
0x00A3377C	불가.
0x00A337C3	최대 시야 보유.
0x00A338A0	대부분 지형을 비용 1
0x00A338BD	로 이동 가능
0x00A338CC	타이어 타입 이동 가능
0x00A338F8	타이어라 평지에서는
0x00A3390F	뜻대로 이동 못 한다.
0x00A33928	전차　타입　이동　가능
0x00A3396D	이동력 잘 안 떨어짐
0x00A33988	비행　타입　이동　가능
0x00A339B2	비행 타입은 지형 영향
0x00A339CB	지형　이동력　변화　없음
0x00A339E4	배 타입 이동 가능
0x00A33A0C	바다 암초 이동 가능
0x00A33A24	수송함 타입 이동 가능
0x00A33A50	함선 타입과 차이는
0x00A33A65	얕은 여울 이동 가능
0x00A33B26	이동마다 줄고 없어지면
0x00A33B43	없어지면 이동 불가
0x00A33C6C	가능
0x00A33C85	주포 탄약이 떨어지면
0x00A33C9E	자동으로 부포로 바꿔
0x00A33CE8	주포로　보병계　외의
0x00A33D81	불가
0x00A33DC6	중전차 이상 위력
0x00A33E14	가능
0x00A33E2F	주포 탄약이 떨어지면
0x00A33E48	자동으로 부포로 바꿔
0x00A33EB8	신형포로 함선에
0x00A33EDA	로켓포보단 조금 못하지만,
0x00A33F29	공격력은 약한 편.
0x00A33F63	불가
0x00A33F8B	보병계 공격력
0x00A3400F	부포로도 호각이다.
0x00A34064	상대로도
0x00A3406F	약간 피해를 준다
0x00A3408C	본부 점령 또는 적 전멸로 승리.
0x00A340C0	본부 점령 또는 적 전멸로 승리.
0x00A340F4	본부 점령 또는 적 전멸로 승리.
0x00A34128	본부 점령 또는 적 전멸로 승리.
0x00A341F8	7일 안에 연구소 점령이나
0x00A34274	본부 점령 또는 적 전멸로 승리.
0x00A342A8	여긴 적 전멸로 승리!
0x00A342DC	본부 점령 또는 적 전멸로 승리.
0x00A34310	대형 미사일 기지 주변 도시를
0x00A34360	14일 동안 본부를 지켜
0x00A3437F	본부를 지켜내!
0x00A34398	아군 본부 위에
0x00A343F8	15일 안에 연구소 점령이나
0x00A34478	본부 점령 또는 적 전멸로 승리.
0x00A344CD	미니캐논 8개 격파하면 승리!
0x00A344F4	본부 점령 또는 적 전멸로 승리.
0x00A34528	적을 완전히 전멸시키자
0x00A34551	우상단 10도시를 지켜
0x00A34580	적 전멸로 승리야
0x00A345C8	아군 본부 위 3개 미니캐논을
0x00A34614	18일 안에 연구소 점령이나
0x00A34660	힘든 싸움 끝, 승리는 눈앞이야!
0x00A346D5	미니캐논 8개 격파
0x00A34719	격파하면 승리
0x00A34755	17일 안에 포위 전함 격파
0x00A34784	레이저포 4개 격파나
0x00A347D8	본부 점령 또는 적 전멸로 승리.
0x00A3480C	본부 점령 또는 적 전멸로 승리.
0x00A34844	9일 안에 연구소 점령이나
0x00A348B7	이길 수 있어
0x00A34917	격파하면 승리
0x00A3495E	30일 안에 헬레이저 격파하고
0x00A34990	본부 점령 또는 적 전멸로 승리.
0x00A349C4	본부 점령 또는 적 전멸로 승리.
0x00A34A3C	본부 점령 또는 적 전멸로 승리.
0x00A34A70	적 전멸로 승리야
0x00A34AAC	적 전멸로 승리야
0x00A34AE8	7일 안에 연구소 점령이나
0x00A34C2E	저장 데이터 모두 삭제.
0x00A34C66	저장 데이터 삭제 중
0x00A34DD8	전투 점령 애니
0x00A34DEF	를 표시
0x00A34E0B	을 표시
0x00A34E27	전투 애니 표시
0x00A34E40	애니 없음
0x00A34E7F	더는 생산 불가
0x00A34E98	미사일 발사 지점 선택
0x00A34F98	친구들이 모이면 시작 버튼 눌러줘!
0x00A34FEC	지도를 보낼 사람을 골라!
0x00A350B4	지도 수신 중, 잠시만 기다려!
0x00A35228	하나의 카트리지로 대전 가능
0x00A35258	친구와 케이블 대전 가능
0x00A35280	친구와 케이블로 맵 교환 가능
0x00A354E8	24 레드스타 영토
0x00B81884	대잠미사일
0x00B818B4	2-6거리
0x00B818F4	대지미사일
0x00B81970	대공미사일
0x00B819B8	3-5거리
0x00B819DC	2-3거리
0x00B81A20	보급수송차
0x00B81A60	경전차포
0x00B81A94	중전차포
0x00B81AD8	전투공병
0x00B81B14	장비 없음
0x00B81D80	최강 라이벌
0x00B81D94	칠흑숲 결전
0x00B81DB4	두 명의 료
0x00B81DC4	싸움 뒤편에서
0x00B81DD4	거대 날개
0x00B81DE8	해전
0x00B81DF0	캡틴 모프
0x00B81E08	아스카 목표
0x00B81E1C	도미노 능력
0x00B81E2C	분단 작전
0x00B81E38	키쿠치요 실수
0x00B81E50	최강 키쿠치요부대
0x00B81E64	키쿠치요 등장
0x00B81E78	특수부대 도미노
0x00B81E8C	세명 과거
0x00B81E98	설원 전투
0x00B81EA8	스나이퍼
0x00B81EB8	호이프 해군 터보
0x00B81ED0	호이프 해군
0x00B81EE0	맥스 약점
0x00B81EF4	맥스 출격
0x00B81F04	하늘 용사
0x00B81F10	건 파이터
0x00B81F24	개전
0x00B81F2C	과외수업
0x00B81F38	결전
0x00B81F40	은빛 세계
0x00B81F4C	바다 너머
0x00B81F5C	도그 파이트
0x00B81F70	대공 제압
0x00B81F80	하늘의 적
0x00B81F98	드래곤 플라이
0x00B81FAC	최강 중전차
0x00B81FC4	적 부대 격파
0x00B81FDC	고물 전차 출격
0x00B81FF4	전선 기지 확보
0x00B8200C	첫 전투
0x00B82018	전투 개시
0x00B827D0	통신4
0x00B827DC	통신3
0x00B827E8	통신2
0x00B827F4	통신1
0x00B828D0	공격기
0x00B828D8	대공미사일
0x00B828E4	대공자주포
0x00B828F0	열차포
0x00B828F8	보급차
0x00B82900	신형전차
0x00B82914	중전차
0x00B82D58	지도 나감
0x00B82D82	애니 없음
0x00B82FAC	저장 중 전원 끄지 마
0x00B830C8	지도　보낼　상대없어
0x00B83130	친구들이 모이면 시작 버튼 눌러줘!
0x00B8322C	전송 중. 잠시 기다려 주세요.
0x00B837A4	통신
0x00B83830	이어하기
0x00B839B4	매턴 수입
0x00B839D0	사령브레이크
0x00B839E0	날씨
0x00B83A64	여기까진 안 하려 했는데
0x00B83CC0	키쿠치요 특전부대 힘을 보여 주마!
0x00B83D68	누군진 몰라도 내게 싸움을 건 게
0x00B83DB0	도미노 능력, 유닛 위치는...
0x00B83EB8	이 정도면 됐나?
0x00B83F28	도미노 장군을 다치게 하긴 싫지만...
0x00B83F74	이글! 너 적당히 좀 해!!!
0x00B83FA8	시간 맞췄네, 다행이다 다행이야.
0x00B84020	뭐됐어
0x00B84064	브레이크 모드 기동
0x00B84298	최강　힘을　받아라!
0x00B848BC	텐구노하나 지도
0x00B84930	빅토리 라인의 지도
0x00B84A48	아코디언　도로　지도
0x00B84BA0	지혜고리섬　지도
0x00B84BB4	코츠부섬 지도
0x00B84C4C	사령관 모프
0x00B84CB8	사령관 캐서린
0x00B84E50	메테오
0x00BE701C	거점 전멸 불참?
0x00D75917	비카가루진동
0x00D82058	만드는 법은 「도움말」에 있습니다.
0x00D820E7	플레이 방법이 있으니 꼭 읽어 봐.
0x00D8215C	병종 또는 생산 거점이 1개 이상 필요합니다.
0x00D82364	바다로 전체를 칠할까요?
0x00D823C8	숲으로 전체를 채울까요?
0x00D82410	종료할까요
0x00D82424	저장 안 했는데 종료할까요?
0x00D824B0	연타를 무척 좋아하나 보네.
0x00D83138	0123456789규칙정찰날씨장군브레이크초기수입매턴수입거점있음없음맑음눈비랜덤
0x00D83278	도움말자료 전체지도 파일로드 저장이름 종료클리어 바다평지 산숲칠 정보자동
0x00D8F33D	그래서 호이프도 병력이 적어
0x00D8F377	너에게는
0x00D8F393	2부대가
0x00D8F3DE	파란색은 적군 유닛
0x00D8F3FD	블루문 군 부대다
0x00D8F42A	적 유닛을 전부 해치우면
0x00D8F44F	작전 성공
0x00D8F466	이제 유닛에게 명령해 보자
0x00D8F496	명령은 이 커서를 쓰면
0x00D8F4BF	괜찮아.
0x00D8F4CD	방향 키로 움직여
0x00D8F4EE	우선 이
0x00D8F4FE	에게 명령하자
0x00D8F515	커서를
0x00D8F525	에 두고
0x00D8F53C	골라 줘
0x00D8F55E	거기 아냐
0x00D8F571	여기서 골라
0x00D8F58A	지금 한 건
0x00D8F5A5	유닛을 골랐다는 뜻이야
0x00D8F5D2	용어야
0x00D8F5F5	다음
0x00D8F60C	유닛을 고르면 이렇게
0x00D8F62F	주변 색이 바뀌어
0x00D8F64A	이 안에서 이동 가능해
0x00D8F677	먼저 적에게 다가가자
0x00D8F6A6	여기로 이동해
0x00D8F6CF	여기에 두고 이동해
0x00D8F713	지금은 여기로 이동해
0x00D8F738	여기에 두고 골라
0x00D8F762	이동 후엔 메뉴가 나와
0x00D8F78F	여기서 
0x00D8F798	대기
0x00D8F7A7	를 고르면 이동 끝
0x00D8F7BE	이동 끝이야 결정 버튼으로 골라 줘요
0x00D8F7EE	색이 달라졌어
0x00D8F811	이 유닛은 이제
0x00D8F838	행동 끝
0x00D8F84B	나중에 또 쓸 수 있어
0x00D8F86C	안심해
0x00D8F882	다음은 이쪽 
0x00D8F8A7	움직여
0x00D8F8BE	적에게 가까이 이동해
0x00D8F8F8	을 골라
0x00D8F909	여기서 골라
0x00D8F92C	은 여기로 가면 돼
0x00D8F953	그곳으로 이동해 줘
0x00D8F97A	네 유닛 둘 다
0x00D8F9A1	끝났어
0x00D8F9B2	남은 유닛 없으면
0x00D8F9E1	턴 
0x00D8F9EA	종료
0x00D8F9FF	를 골라
0x00D8FA10	움직일 유닛 없을 때
0x00D8FA31	빈칸 고르면 메뉴가 나와
0x00D8FA60	아래쪽에
0x00D8FA83	있어
0x00D8FA92	위아래로 골라봐
0x00D8FABF	하면 블루문 차례가
0x00D8FAE0	돼.
0x00D8FAEE	뭐 레드스타 군이
0x00D8FB15	나타났다고
0x00D8FB2A	으음 어쩔 수 없군
0x00D8FB41	배치한 부대로 쓰러뜨려라
0x00D8FB6E	호이프 사령관에게 들킨 것 같네
0x00D8FBA5	이 오고 있어
0x00D8FBBE	하지만 괜찮아
0x00D8FBD7	침착하게 행동하자
0x00D8FC03	공격
0x00D8FC19	해 보자
0x00D8FC2E	골라 줄래
0x00D8FC50	골라 줘
0x00D8FC98	적 옆이어야만
0x00D8FCB9	못 해
0x00D8FCF0	공격하려면 적 옆으로
0x00D8FD0B	이동해야 해
0x00D8FD5A	메뉴에
0x00D8FD6E	명령이
0x00D8FD83	나왔지?
0x00D8FD96	그걸 골라봐
0x00D8FDB6	대기는 행동을 끝내
0x00D8FDDD	여기는
0x00D8FDED	공격을 골라
0x00D8FE02	공격 상대 고르는 커서
0x00D8FE27	공격 커서야
0x00D8FE4B	상대는 하나뿐이니까
0x00D8FE6C	전투 시작해
0x00D8FE8A	적에게 피해를 줬어
0x00D8FEB2	유닛 아래 숫자 보이지?
0x00D8FEDB	그게 유닛 체력이야
0x00D8FEFE	처음엔 모든 유닛 체력 10이야
0x00D8FFF9	걸어오는 쪽이
0x00D9000C	유리하니까
0x00D90250	B 버튼으로 메뉴를 닫을 수 있어.
0x00D9028B	이제 남은 적은 하나야
0x00D902DC	이미 모든 유닛이 움직였어.
0x00D904A7	버려
0x00D905B8	이동 전으로 되돌릴 수 있어.
0x00D90945	도 쓰러뜨려
0x00D90AA2	아직 행동 가능한 유닛이 남아 있으니까,
0x00D90ACD	취소 키로 맵 메뉴 취소
0x00D90BDE	어라?! 상대에겐
0x00D90D26	이번엔
0x00D90EC1	이번엔
0x00D9103F	생각하지
0x00D910C6	여기 안 가면
0x00D9124A	지금은 이 「산」이란 지형에서
0x00D9142E	허 내 부대를 눈치챘나
0x00D916E1	는 1이면 돼.
0x00D918D3	를 하면 반드시 이길 수 있어!
0x00D918F4	적을 전멸시키면 승리야!
0x00D919BE	작전 처음부터 다시 하게 돼
0x00D91B03	내보내 줬으면.
0x00D91B99	은 전투를 기록하는
0x00D91CDF	골라 줘
0x00D91DA1	겁내지 말고
0x00D91DC4	하자
0x00D91DF4	수로 밀면 될 거야
0x00D91E6E	인 듯해.
0x00D920DE	이번엔
0x00D9226D	점령지에 붙여 둬
0x00D92366	실수로 움직이지 마
0x00D92458	을
0x00D924F8	은 
0x00D925A6	목적지가 없으면
0x00D925D5	도시 근처가 좋아
0x00D925F6	지금은 여기로 보내줘
0x00D92647	도시 근처로 둬
0x00D926EB	좋은 기회라고 제멋대로 날뛰다니!
0x00D92745	부대를 배치했을 거야
0x00D92774	밖에 없는 듯한
0x00D9287C	잊기 쉬운 법이야
0x00D92899	점령 중인 유닛이 있으면
0x00D928C6	턴 시작 때 먼저 행동시켜
0x00D92A76	다시 얘기할게
0x00D92C2E	이번엔
0x00D92CB2	이동 범위에 점령지가 둘이나
0x00D92D0D	어느 쪽을 고를래
0x00D92DDB	어느 쪽
0x00D92F4A	얼마나 더
0x00D92F79	여기 보면 알 수 있어.
0x00D92FF0	때, 이 도시가 아군이 돼!
0x00D9307B	공격 피해만큼
0x00D9316E	적 전멸로도
0x00D931B8	부대는 강적
0x00D931CB	정면 승부는 좋은 작전 아냐
0x00D93203	먼저 점령 도시 근처에
0x00D9323E	맞서 싸워.
0x00D93265	는 정면 상대 말고
0x00D9335D	아, 하나만 더.
0x00D934A3	이번엔 도시를 점령하고,
0x00D937C8	쓸모없는 놈들
0x00D93995	안 하면 이길 가망은 없어.
0x00D939B6	먼저 두 유닛을 이쪽으로 불러와
0x00D93A0A	요령을 잡아 줄래?
0x00D93A36	을 도망치게 해줘
