address,japanese,korean,char_count,frequency,status,notes
0x00DEEED8,毎ターン５消費する。,매 턴 5 소비.,10,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DEEEEF,なくなるとチンボツする。,미상,12,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEEF0E,主砲での、船系に対する,미상,11,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEEF27,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEEF32,いりょくはまずまず。,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEEF4A,主砲での、,"주포로는,",5,4,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEEF55,潜水艦,잠수함,3,81,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEEF5C,に対する,에 대한,4,7,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DEEF67,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEEF73,潜水艦,잠수함,3,81,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEEF7A,どうしはごかく。,미상,8,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEEF8E,バズーカ兵タイプの移動が,미상,12,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEEFA9,できる。数字は移動力。,미상,11,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEEFC2,ほとんどの地形を移動コスト１,미상,14,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEEFE1,で移動できる。,미상,7,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEEFF6,車両タイプの移動ができる。,미상,13,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF013,数字は移動力。,숫자는 이동력.,7,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF026,戦車タイプの移動。,미상,9,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF03B,数字は移動力。,숫자는 이동력.,7,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF04E,飛行タイプの移動ができる。,미상,13,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF06B,数字は移動力。,숫자는 이동력.,7,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF07C,飛行タイプは、地形による,미상,12,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF097,移動力の変化はない。,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF0B2,船タイプの移動ができる。,미상,12,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF0CD,数字は移動力。,숫자는 이동력.,7,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF0DE,海、岩礁を移動できる。,미상,11,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF0FA,輸送船タイプの移動。,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF111,数字は移動力。,숫자는 이동력.,7,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF122,船タイプとのちがいは,미상,10,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF139,浅瀬を移動できること。,미상,11,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF156,視界（しかい）。,시야.,8,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF169,数字はその範囲。,숫자는 범위.,8,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF17C,山にのぼると、範囲が,미상,10,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF193,広がる。,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF1A2,視界（しかい）。,시야.,8,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF1B5,数字はその範囲。,숫자는 범위.,8,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF1CA,ガソリン。,연료.,5,8,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEF1D7,数字は　もっている量。,숫자는 보유량.,11,8,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DEF1F0,移動するごとにへり、なくなる,이동마다 줄어 사라짐,14,6,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_003.csv
0x00DEF20F,と移動できなくなる。,면 이동할 수 없다.,10,6,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_003.csv
0x00DEF22A,ガソリン。,연료.,5,8,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEF237,数字は　もっている量。,숫자는 보유량.,11,8,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DEF250,毎ターン５消費する。,매 턴 5 소비.,10,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DEF267,なくなるとツイラク。,없어지면 추락.,10,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DEF282,ガソリン。,연료.,5,8,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEF28F,数字は　もっている量。,숫자는 보유량.,11,8,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DEF2A8,毎ターン２消費する。,미상,10,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF2BF,なくなるとツイラク。,없어지면 추락.,10,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DEF2DA,ガソリン。,연료.,5,8,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEF2E7,数字は　もっている量。,숫자는 보유량.,11,8,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DEF300,毎ターン１消費する。,매 턴 1 소비.,10,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DEF317,なくなるとチンボツ。,미상,10,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF332,主砲なし。,주포 없음.,5,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEF342,主砲。,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF34B,下のタイプのユニットに,아래 유형 유닛에,11,27,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF36A,できる。,가능,4,41,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF376,主砲の弾数。,미상,6,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF385,タマがなくなると、主砲,탄이 떨어지면 주포,11,10,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DEF3A8,はできない。,할 수 없다.,6,11,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF3BA,主砲での、歩兵系に対する,미상,12,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF3D5,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF3E2,主砲での、歩兵系以外の,주포의 보병계 외,11,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DEF3FB,陸ユニットに対する攻撃力。,육상 유닛 공격력.,13,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF41A,主砲での、ヘリ系に対する,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF435,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF442,主砲での、飛行機系に対する,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF45F,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF46E,主砲での、船系に対する,미상,11,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF487,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF496,主砲での、,"주포로는,",5,4,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEF4A1,潜水艦,잠수함,3,81,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF4A8,に対する,에 대한,4,7,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DEF4B3,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF4BF,潜水艦,잠수함,3,81,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF4C6,の「もぐる」時には,의 「잠수」 때는,9,15,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF4E1,できない。,불가.,5,24,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEF4F2,副砲での、歩兵系に対する,부포의 보병계 공격,12,5,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_004.csv
0x00DEF50D,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF51A,副砲での、歩兵系以外の,부포로 보병계 외의,11,9,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF533,陸ユニットに対する攻撃力。,육상 유닛 공격력.,13,18,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DEF552,副砲での、ヘリ系に対する,부포의 헬기계 공격,12,5,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_004.csv
0x00DEF56D,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF57A,副砲での、飛行機系に対する,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF597,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF5A6,副砲での、船系に対する,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEF5BF,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF5CE,副砲での、,"부포로는,",5,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEF5D9,潜水艦,잠수함,3,81,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF5E0,に対する,에 대한,4,7,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DEF5EB,攻撃力。,공격력.,4,26,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DEF5FA,副砲のマシンガン。,부포 기관총.,9,6,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_003.csv
0x00DEFD82,この戦いによって、レッドスター国は,이 전투로 레드스타국은,17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DEFDA7,国の一部をとりかえした。,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEFDC7,しかしまだ終わったわけではない。,미상,16,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEFDEF,ホイップの部隊は、まだ,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEFE0A,レッドスターにいるのだ・・・。,미상,15,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEFE32,、そしてリョウは,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DEFE47,ホイップとの戦いを、任されることになる。,휘프와의 전투를 맡게 될 거야.,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF0E48,ファイルなし,파일 없음,6,2,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DF1132,勝利条件テスト,미상,7,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF1143,テストテストテスト,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF1158,テテテテテテテテテテ,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF1171,勝利条件テスト,미상,7,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF1EA6,このマップは、首都占領、もしくは敵全滅で,이 맵은 수도 점령 또는 적 전멸로,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF1ED1,勝利よ！　がんばってね！,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF1EEE,ここは、首都占領、もしくは敵全滅で勝利よ！,여긴 수도 점령 또는 적 전멸로 승리야!,21,4,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF1F1B,がんばるのよ！,미상,7,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF1F2E,首都占領、もしくは敵全滅で勝利よ。,수도 점령 또는 적 전멸 시 승리야.,17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF1F53,たのんだわね、,"부탁할게,",7,3,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_006.csv
0x00DF1F62,さん！,님!,3,11,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF1F6E,首都占領、または敵全滅で勝利なの。,수도 점령 또는 적 전멸 시 승리야.,17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF1F93,まかせたわよ、,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF1FA2,さん！,님!,3,11,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF1FAE,このマップは、５日間生きのびたら勝利よ！,이 맵은 5일간 버티면 승리야!,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF1FDB,その間に、首都占領されたり、全滅させられたら,그 사이 수도를 점령당하거나 전멸하면,22,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF200A,負けよ、気をつけてね！,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2026,首都占領、または敵全滅で勝利なの！,수도 점령 또는 적 전멸 시 승리야!,17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF204B,ホイップショーグンなんかに負けないでね！,휘프 장군 따위에게 지지 마!,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF207A,勝利条件は、首都占領、もしくは敵全滅よ！,승리 조건은 수도 점령 또는 적 전멸이야!,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF20A5,がんばってね！,힘내!,7,37,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF20BA,首都占領、敵全滅のどちらかで勝てるわ！,수도 점령이나 적 전멸로 이길 수 있어!,19,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF20E4,さん、きたいしてるわよ！,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2102,首都占領か敵全滅で勝利よ！,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF211F,がんばってね！,힘내!,7,37,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF2132,ここは、先にたくさん占領したほうが勝ちよ！,여긴 먼저 많이 점령한 쪽이 승리야!,21,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF215F,先に１２拠点占領をしてね！,미상,13,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF217E,首都占領か敵全滅で勝利よ。,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF219B,たのんだわ。,미상,6,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF21AE,首都占領か敵全滅で、勝つことができるわ！,수도 점령이나 적 전멸로 이길 수 있어!,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF21D9,がんばるのよ！,미상,7,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF21EE,首都占領、もしくは敵全滅で勝利よ！,수도 점령 또는 적 전멸 시 승리야!,17,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2213,くるしい戦いだけれど、がんばってね！,"힘든 전투지만, 힘내!",18,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF223E,ここは、首都占領、もしくは敵全滅で勝利よ！,여긴 수도 점령 또는 적 전멸로 승리야!,21,4,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF226C,さんなら、かならず勝てるわ！,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF228E,ここは、先にたくさん占領したほうが勝ちなの！,여긴 먼저 많이 점령한 쪽이 승리야!,22,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF22BD,先に１５拠点占領をするのよ！,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF22DE,首都占領か敵全滅で勝ちよ！,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF22FB,がんばるのよ、,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF230A,さん！,님!,3,11,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF2316,先にたくさん占領したほうが勝ちよ！,먼저 많이 점령한 쪽이 승리야!,17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF233B,１６拠点占領してね！,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2356,勝利するには、首都占領か敵全滅させてね！,승리하려면 수도 점령이나 적 전멸을 노려!,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2381,まかせたわね、,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2390,さん！,님!,3,11,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF239E,ここは、先にたくさん占領したほうが勝ちなの！,여긴 먼저 많이 점령한 쪽이 승리야!,22,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF23CD,そう・・・１２拠点占領するのよ！,미상,16,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF23F2,ここも、首都占領か敵全滅で勝てるわ！,미상,18,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00DF2419,がんばってね！,힘내!,7,37,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF242E,先にたくさん占領したほうが勝ちね！,먼저 많이 점령한 쪽이 승리네!,17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2453,そう・・・１５拠点占領するのよ！,미상,16,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF247A,このマップは、１０日間,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2491,対空ミサイル,대공미사일,6,25,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF24A3,守りぬいたら勝利よ！,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF24BD,対空ミサイル,대공미사일,6,25,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF24CA,をやられないようにしてね！,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF24EA,このマップでは、１５日以内に敵を全滅させると,이 맵에선 15일 안에 적을 전멸시키면,22,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2519,勝利よ！,미상,4,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2526,それいじょうかかってしまうと、負けに,그 이상 걸리면 패배로,18,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF254D,なっちゃうから気をつけてね！,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF256E,ここは、首都占領、もしくは敵全滅で勝利よ！,여긴 수도 점령 또는 적 전멸로 승리야!,21,4,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF259B,ただし、,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF25A4,輸送船,수송함,3,39,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DF25AB,がやられちゃうと、その,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF25C4,じてんで負けになっちゃうの！,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF25E3,ちゅういしてね！,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF25FA,首都占領か敵全滅で勝つことができるわ！,미상,19,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00DF2623,負けないでね！,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2636,ここは、敵を全滅させると勝利なの！,여긴 적을 전멸시키면 승리야!,17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF265B,がんばるのよ！,미상,7,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF266E,首都占領、もしくは敵全滅で勝利よ！,수도 점령 또는 적 전멸 시 승리야!,17,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2693,強い敵だけれど、がんばってね！,미상,15,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF26BB,輸送船,수송함,3,39,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00DF26C2,を見つけだし、やっつけるのよ！,미상,15,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF26E3,まかせるわよ、,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF26F2,さん！,님!,3,11,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF26FE,首都占領か、敵全滅で勝つことができるわ！,수도 점령이나 적 전멸로 이길 수 있어!,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2729,モップショーグンは強敵よ、がんばってね！,"모프 장군은 강적이야, 힘내!",20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF275C,を８ターン守りきるのよ！,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2777,たのんだわね、,"부탁할게,",7,3,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_006.csv
0x00DF2786,さん！,님!,3,11,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF2792,首都占領か、敵全滅で,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF27AA,さんの勝ちよ！,님의 승리야!,7,10,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF27BE,さんとイーグル、りょうほうの,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF27DD,軍がやられたら負けよ、がんばってね！,"군이 당하면 패배야, 힘내!",18,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2806,首都占領や、敵全滅で勝つことができるわ！,수도 점령이나 적 전멸로 이길 수 있어!,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2831,もうひとふんばりよ、がんばってね！,"조금만 더 버텨, 힘내!",17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF285A,首都占領、もしくは敵全滅で勝利ね！,수도 점령 또는 적 전멸 시 승리네!,17,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2881,なかまときょうりょくして、ヘルボウズを,아군과 협력해서 헬보우즈를,19,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF28AA,やっつけるのよ！,미상,8,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF28C2,ここは、首都占領、もしくは敵全滅で勝利よ！,여긴 수도 점령 또는 적 전멸로 승리야!,21,4,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF28EF,がんばってね！,힘내!,7,37,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00DF2932,現在の状況をセーブします。,현재 상태를 저장합니다.,13,3,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_006.csv
0x00DF294E,よろしいかしら？,괜찮을까?,8,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DF2966,セーブ中です。でんげんを切らないでね。,저장 중입니다. 전원을 끄지 마세요.,19,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2993,セーブ完了！！,미상,7,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF29AA,セーブデータを全部消去します。,미상,15,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF29CA,よろしいかしら？,괜찮을까?,8,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_005.csv
0x00DF29E2,セーブデータを消去中です。,미상,13,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF29FD,でんげんを切らないでね。,미상,12,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2A1B,消去完了！！,미상,6,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00DF2A2C,降伏すると負けになっちゃうけど、,"항복하면 패배하지만,",16,7,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DF2A4D,本当に降伏する？　,정말 항복할까?,9,7,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DF2A64,モードセレクトに戻ります。よろしいかしら？,모드 선택으로 돌아갈까?,21,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2A94,レッドスター軍は敗北しました！！,레드스타군 패배!!,16,7,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DF2AB8,ブルームーン軍は敗北しました！！,블루문군 패배!!,16,7,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00DF2ADC,グリーンアース軍は敗北しました！！,그린어스군이 패배했습니다!!,17,7,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2B04,イエローコメット軍は敗北しました！！,옐로코멧군은 패배했습니다!!,18,7,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00DF2B2C,ブラックホール軍は敗北しました！！,블랙홀군이 패배했습니다!!,17,7,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
